"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)",5,"Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10
9.0,3.0,10.0,0.0,13.0,0.0,12.0,24.0,10.0,0.0,3.0,5.0,22.0,0.0,2.0,10.0,0.0,0.0,2.0,4.0,26.0,0.0,30.0,41.0,11.0,6.0,0.0,2.0,0.0,132.0,38.0,144.0,4.0,2.0,0.0,0.0,2.0,9.0,0.0,15.0,22.0,2.0,159,1.96616223376,0.0865732851565,1.99246692384,0.075600400602,1.98209054438,0.0778121896747,0.5329375,0.0372818131768,0.0,2.44948974278,4.8,1.46969384567,1.65,0.93674969976,2.8,1.46969384567,4.0,0.65287824286,0.611636294783,0.600906245048,0.600089693361,0.600003300586
13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.0,4.0,6.0,0.0,0.0,2.0,32.0,0.0,24.0,16.0,24.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,9.0,12.0,160,1.9788423785,0.0570083066748,1.96415180447,0.0588388657346,,,0.5506,0.0328,0.0,2.44948974278,4.8,1.46969384567,1.53333333333,0.718021974285,2.8,1.46969384567,3.0,0.669991708075,0.619136269825,0.602130825754,0.600295470186,0.600018058894
13.0,6.0,4.0,6.0,26.0,0.0,33.0,60.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,94.0,16.0,34.0,70.0,8.0,0.0,13.0,26.0,7.0,25.0,4.0,7.0,19.0,340.0,134.0,608.0,8.0,12.0,4.0,4.0,6.0,88.0,0.0,126.0,163.0,83.0,161,2.02421631697,0.0592192424307,2.04009199711,0.154391850178,2.04966559347,0.138614637873,0.493147540984,0.020262082868,0.0,2.44948974278,4.8,1.46969384567,1.8375,1.089079313,2.8,1.46969384567,4.0,0.662617914035,0.616997985663,0.601919485258,0.600262743218,0.600015413065
6.0,0.0,0.0,1.0,107.0,0.0,137.0,183.0,8.0,0.0,7.0,11.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,11.0,0.0,9.0,11.0,16.0,17.0,0.0,8.0,8.0,336.0,222.0,528.0,82.0,84.0,0.0,42.0,128.0,20.0,0.0,20.0,17.0,29.0,162,2.16565709105,0.0336995080066,2.17852441998,0.0376510735633,2.17313952423,0.0381917756795,0.501615942029,0.0197716392053,0.0,2.44948974278,4.8,1.46969384567,2.075,1.37636296085,2.8,1.46969384567,4.0,0.679383912085,0.627172440058,0.604530775437,0.6008871947,0.600088074883
36.0,8.0,32.0,16.0,6.0,0.0,9.0,4.0,3.0,0.0,0.0,3.0,6.0,0.0,4.0,18.0,98.0,0.0,46.0,108.0,29.0,0.0,41.0,46.0,38.0,5.0,0.0,3.0,4.0,360.0,198.0,624.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,181.0,117.0,101.0,163,2.03542198978,0.0331333354925,2.01115500675,0.0343801130706,1.99191677692,1.56737428533e-05,0.502797101449,0.0332208593935,0.0,2.44948974278,4.8,1.46969384567,1.7125,0.924577606261,2.8,1.46969384567,4.0,0.672913441685,0.622106626089,0.603016153349,0.600496191365,0.600038273997
29.0,11.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,118.0,0.0,34.0,40.0,27.0,0.0,26.0,39.0,11.0,0.0,0.0,0.0,0.0,284.0,112.0,364.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,116.0,141.0,79.0,164,1.98328642872,0.079733697288,1.95034890028,0.0870941344046,,,0.504086206897,0.0346523544917,0.0,2.44948974278,4.8,1.46969384567,1.7125,0.91095760055,2.8,1.46969384567,3.0,0.682138182482,0.627589258373,0.60453787689,0.600887311192,0.600088075142
16.0,5.0,5.0,21.0,45.0,0.0,43.0,72.0,32.0,0.0,8.0,24.0,32.0,0.0,10.0,4.0,12.0,0.0,4.0,4.0,46.0,0.0,63.0,69.0,37.0,15.0,0.0,5.0,11.0,284.0,112.0,364.0,12.0,8.0,2.0,4.0,22.0,25.0,0.0,36.0,44.0,22.0,165,1.97453848407,0.101043533102,1.97382687999,0.0973441486981,2.02452365402,0.0925671087053,0.522560344828,0.0363482411454,0.0,2.44948974278,4.8,1.46969384567,1.775,1.09515980569,2.8,1.46969384567,4.0,0.644447437733,0.607218930985,0.600265903867,0.600012312168,0.600000152363
0.0,0.0,0.0,0.0,28.0,0.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,10.0,6.0,134.0,46.0,176.0,12.0,14.0,0.0,10.0,6.0,26.0,0.0,35.0,34.0,20.0,166,,,2.07074959029,0.155335311705,2.14520396534,0.124920790931,0.491740740741,0.00649554030822,0.0,2.44948974278,4.8,1.46969384567,2.0,1.26491106407,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
17.0,10.0,18.0,6.0,25.0,5.0,22.0,39.0,9.0,0.0,3.0,3.0,12.0,0.0,0.0,2.0,60.0,0.0,18.0,22.0,21.0,11.0,18.0,29.0,32.0,23.0,0.0,6.0,6.0,280.0,198.0,264.0,2.0,4.0,0.0,0.0,0.0,62.0,12.0,84.0,92.0,45.0,167,2.09299789608,0.087050151375,1.99134525502,0.106423335268,2.02089648662,0.116167039671,0.503953703704,0.0314216793111,0.0,2.44948974278,4.8,1.46969384567,1.7875,1.04515250083,2.8,1.46969384567,4.0,0.655505530106,0.613125835401,0.601173100692,0.600130584607,0.600005666054
0.0,0.0,0.0,0.0,14.0,0.0,15.0,8.0,9.0,0.0,4.0,12.0,30.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,27.0,3.0,31.0,27.0,31.0,0.0,0.0,0.0,0.0,90.0,50.0,94.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,168,1.97816399841,0.151225398556,,,2.05170963943,0.138513067323,0.54343902439,0.0327198371846,0.0,2.44948974278,4.8,1.46969384567,1.65,0.988685996664,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987
10.0,2.0,6.0,0.0,3.0,0.0,8.0,5.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,10.0,2.0,0.0,2.0,15.0,0.0,17.0,11.0,11.0,3.0,1.0,0.0,1.0,76.0,36.0,62.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,15.0,10.0,17.0,169,2.03094992711,0.0576696768429,2.03523664262,0.0566189888925,1.99956110301,0.0554952630326,0.516725,0.039085795054,0.0,2.44948974278,4.8,1.46969384567,1.7,0.971253485622,2.8,1.46969384567,4.0,0.648074069841,0.608720380868,0.600398418854,0.600021891413,0.60000032823
16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,2.0,12.0,0.0,0.0,2.0,19.0,0.0,24.0,14.0,15.0,0.0,0.0,0.0,0.0,76.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,11.0,21.0,170,1.99475096695,0.0567132251521,1.98766535569,0.0581981677424,,,0.52395,0.0409487179286,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
23.0,7.0,10.0,4.0,19.0,2.0,24.0,41.0,20.0,0.0,9.0,21.0,62.0,0.0,18.0,46.0,10.0,0.0,4.0,2.0,61.0,22.0,67.0,102.0,47.0,7.0,0.0,1.0,2.0,280.0,198.0,264.0,4.0,2.0,0.0,0.0,4.0,28.0,4.0,33.0,29.0,19.0,171,2.00835133691,0.104598488915,1.95310626433,0.107997683358,1.91762497028,0.0961043442794,0.533601851852,0.0382806255548,0.0,2.44948974278,4.8,1.46969384567,1.6125,0.887323926196,2.8,1.46969384567,4.0,0.658834197655,0.614938908158,0.601508820307,0.600186842038,0.600009462816
13.0,5.0,8.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,40.0,0.0,14.0,18.0,4.0,0.0,0.0,0.0,38.0,0.0,39.0,59.0,12.0,1.0,0.0,0.0,1.0,132.0,36.0,142.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,17.0,4.0,172,1.96326425845,0.0718897847643,1.98442314295,0.0556007950757,1.84339089267,0.0,0.542944444444,0.0371116516927,0.0,2.44948974278,4.8,1.46969384567,1.55,0.772981241687,2.8,1.46969384567,4.0,0.668019460794,0.619552660319,0.602422904206,0.600363829738,0.600024541624
2.0,0.0,1.0,0.0,29.0,0.0,32.0,28.0,13.0,0.0,0.0,8.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,11.0,5.0,2.0,0.0,0.0,2.0,98.0,28.0,118.0,4.0,20.0,0.0,2.0,22.0,3.0,0.0,2.0,3.0,0.0,173,2.14186179624,0.0450233428219,2.15077308419,0.00920467186706,2.09154297806,0.0873123764014,0.519191489362,0.0328812423394,0.0,2.44948974278,4.8,1.46969384567,1.925,1.27254665926,2.8,1.46969384567,4.0,0.662382064975,0.615867197084,0.601546161712,0.600188167961,0.600009471786
2.0,0.0,1.0,1.0,51.0,16.0,61.0,111.0,50.0,0.0,12.0,34.0,34.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,53.0,12.0,58.0,57.0,48.0,2.0,0.0,1.0,1.0,280.0,198.0,264.0,12.0,38.0,0.0,16.0,46.0,4.0,0.0,5.0,2.0,0.0,174,2.05626629827,0.114163047505,1.95235301975,0.0463384843185,2.05852129022,0.115826850506,0.53137962963,0.0350496255574,0.0,2.44948974278,4.8,1.46969384567,1.8125,1.1736028928,2.8,1.46969384567,4.0,0.65978216102,0.613219340884,0.600849049149,0.600064118213,0.600001548994
2.0,0.0,0.0,1.0,117.0,0.0,139.0,203.0,18.0,0.0,7.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,22.0,24.0,7.0,0.0,4.0,1.0,336.0,222.0,528.0,92.0,96.0,0.0,50.0,146.0,8.0,0.0,8.0,4.0,8.0,175,2.19629342016,0.0424061885406,2.17381267573,0.0275887922269,2.18486856178,0.0379136705078,0.503746376812,0.0206222272073,0.0,2.44948974278,4.8,1.46969384567,2.1,1.40178457689,2.8,1.46969384567,4.0,0.689882236327,0.633727560228,0.606610476277,0.60151571754,0.600190001733
16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,2.0,6.0,0.0,0.0,2.0,27.0,0.0,26.0,14.0,26.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,11.0,10.0,176,1.97502867893,0.057852036612,1.9777227859,0.0572758133303,,,0.54035,0.0384067376902,0.0,2.44948974278,4.8,1.46969384567,1.53333333333,0.718021974285,2.8,1.46969384567,3.0,0.669991708075,0.619136269825,0.602130825754,0.600295470186,0.600018058894
0.0,0.0,0.0,0.0,23.0,0.0,42.0,51.0,31.0,0.0,23.0,32.0,124.0,0.0,78.0,104.0,0.0,0.0,0.0,0.0,115.0,0.0,155.0,170.0,130.0,0.0,0.0,0.0,0.0,360.0,198.0,648.0,6.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,177,1.99219593489,0.0336017125448,,,2.0054528351,0.0382351956905,0.5555,0.0257147817412,0.0,2.44948974278,4.8,1.46969384567,1.55,0.835164654425,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
0.0,0.0,0.0,0.0,62.0,0.0,84.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,26.0,42.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,16.0,36.0,336.0,222.0,540.0,24.0,20.0,0.0,14.0,50.0,76.0,0.0,100.0,99.0,64.0,178,,,2.12310806473,0.0366280761746,2.13379007297,0.0368205879747,0.49084057971,0.00646646463543,0.0,2.44948974278,4.8,1.46969384567,2.0,1.26491106407,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
15.0,5.0,2.0,4.0,42.0,12.0,50.0,87.0,34.0,0.0,12.0,29.0,26.0,0.0,8.0,22.0,4.0,0.0,0.0,0.0,49.0,12.0,56.0,59.0,52.0,7.0,0.0,2.0,4.0,280.0,198.0,264.0,16.0,28.0,0.0,10.0,20.0,17.0,4.0,18.0,22.0,12.0,179,2.02976763243,0.111986851511,2.05309728139,0.114697539392,2.03746720909,0.114186782482,0.527259259259,0.0364771289,0.0,2.44948974278,4.8,1.46969384567,1.775,1.11775444531,2.8,1.46969384567,4.0,0.651200813882,0.610024018135,0.60053202632,0.600034104247,0.600000660306
0.0,0.0,0.0,0.0,29.0,0.0,23.0,14.0,10.0,2.0,0.0,6.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,11.0,17.0,0.0,0.0,0.0,0.0,76.0,36.0,60.0,14.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,180,2.09632724724,0.0700084974807,,,2.12454752628,0.0668233670116,0.516975,0.0308094851466,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.23107902084,2.8,1.46969384567,3.0,0.664997911442,0.615638250149,0.601260505751,0.600126159039,0.600004910788
3.0,0.0,5.0,0.0,12.0,0.0,15.0,12.0,11.0,0.0,3.0,8.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,0.0,22.0,20.0,9.0,1.0,0.0,1.0,3.0,90.0,28.0,116.0,4.0,2.0,0.0,2.0,6.0,6.0,0.0,6.0,9.0,0.0,181,2.04119294926,0.0865560149752,2.10595986557,0.00738453419935,2.01354772471,0.0902158902801,0.534804878049,0.0366188139783,0.0,2.44948974278,4.8,1.46969384567,1.8,1.14455231423,2.8,1.46969384567,4.0,0.650960828315,0.60987702439,0.600506204117,0.600030779227,0.600000534624
21.0,9.0,8.0,21.0,39.0,0.0,33.0,57.0,17.0,0.0,6.0,22.0,24.0,0.0,6.0,6.0,26.0,0.0,6.0,10.0,33.0,0.0,55.0,59.0,35.0,24.0,0.0,5.0,5.0,284.0,112.0,364.0,8.0,6.0,0.0,4.0,10.0,44.0,0.0,54.0,68.0,27.0,182,1.95265608546,0.0887578368259,1.99534811478,0.0983020519521,2.01425366596,0.090994292763,0.512698275862,0.0346768878181,0.0,2.44948974278,4.8,1.46969384567,1.775,1.07208908212,2.8,1.46969384567,4.0,0.643476883812,0.606773646838,0.600220681263,0.600008774736,0.600000084413
35.0,26.0,27.0,21.0,14.0,0.0,16.0,27.0,5.0,0.0,3.0,13.0,42.0,4.0,26.0,4.0,36.0,8.0,18.0,22.0,56.0,3.0,73.0,108.0,52.0,11.0,2.0,5.0,3.0,340.0,136.0,608.0,2.0,2.0,0.0,2.0,6.0,52.0,0.0,81.0,111.0,68.0,183,2.01515030922,0.161734376337,1.97587814907,0.118397375542,2.01065494742,0.143826121157,0.524131147541,0.0396808891566,0.0,2.44948974278,4.8,1.46969384567,1.6875,0.943315297236,2.8,1.46969384567,4.0,0.651200813882,0.610024018135,0.60053202632,0.600034104247,0.600000660306
6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,6.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,38.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,12.0,6.0,184,1.95476063626,0.0817763359047,1.95438354459,0.0867301163053,,,0.507363636364,0.036519665256,0.0,2.44948974278,4.8,1.46969384567,1.7,0.9,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
0.0,0.0,0.0,0.0,55.0,14.0,62.0,106.0,43.0,0.0,16.0,35.0,42.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,53.0,14.0,62.0,59.0,54.0,0.0,0.0,0.0,0.0,280.0,198.0,264.0,20.0,40.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,185,2.05174221642,0.115523035833,,,2.06632262313,0.114838923147,0.531861111111,0.0344940838549,0.0,2.44948974278,4.8,1.46969384567,1.825,1.19137525574,2.8,1.46969384567,3.0,0.663560471999,0.614628854875,0.60102281679,0.600084821218,0.600002395929
0.0,0.0,0.0,0.0,82.0,0.0,134.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,4.0,336.0,222.0,528.0,50.0,74.0,0.0,44.0,82.0,56.0,0.0,56.0,28.0,50.0,186,,,2.14654243243,0.0217594473296,2.17566410558,0.0415623422115,0.492724637681,0.00638359323186,0.0,2.44948974278,4.8,1.46969384567,2.075,1.34884209602,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987
4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,18.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,76.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,23.0,35.0,187,2.0429527002,0.0656237117626,2.03291306312,0.0683715835151,,,0.49115,0.0215980901933,0.0,2.44948974278,4.8,1.46969384567,1.76666666667,0.955103252126,2.8,1.46969384567,3.0,0.703957069398,0.642585030828,0.609895997179,0.602691813475,0.600434447735
22.0,7.0,32.0,10.0,45.0,0.0,74.0,68.0,20.0,0.0,8.0,31.0,40.0,0.0,14.0,26.0,20.0,0.0,10.0,14.0,57.0,0.0,78.0,72.0,65.0,12.0,0.0,5.0,13.0,360.0,198.0,624.0,14.0,18.0,8.0,0.0,22.0,36.0,0.0,54.0,63.0,39.0,188,2.04594377457,0.0345522690733,2.05580351038,0.0377992607144,2.04796950871,0.034767785938,0.523108695652,0.0371502403649,0.0,2.44948974278,4.8,1.46969384567,1.75,1.05475115549,2.8,1.46969384567,4.0,0.64396234362,0.607017573837,0.600249557031,0.600011319261,0.600000139864
10.0,2.0,4.0,1.0,51.0,18.0,52.0,121.0,31.0,0.0,9.0,25.0,16.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,38.0,8.0,46.0,36.0,35.0,18.0,0.0,7.0,4.0,280.0,198.0,264.0,18.0,34.0,0.0,14.0,44.0,19.0,2.0,26.0,20.0,9.0,189,2.05487152354,0.115081973962,2.01426835301,0.0991798458694,2.09487120951,0.113979206953,0.519990740741,0.0349471811427,0.0,2.44948974278,4.8,1.46969384567,1.875,1.20804594283,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395
8.0,2.0,3.0,0.0,14.0,0.0,20.0,30.0,14.0,0.0,2.0,10.0,20.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,32.0,0.0,28.0,46.0,7.0,3.0,0.0,1.0,2.0,132.0,36.0,142.0,6.0,6.0,0.0,0.0,0.0,8.0,0.0,7.0,12.0,0.0,190,2.0387842676,0.0605877468837,2.06532375537,0.000590781175855,2.00303744624,0.0842176370132,0.536962962963,0.0364452724989,0.0,2.44948974278,4.8,1.46969384567,1.7,1.0295630141,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878
51.0,16.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,18.0,40.0,30.0,0.0,8.0,22.0,66.0,0.0,78.0,105.0,74.0,0.0,0.0,0.0,0.0,284.0,144.0,332.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,74.0,70.0,49.0,191,1.92414419517,0.0850455690991,1.93087680892,0.0852644947593,,,0.531655172414,0.04060811526,0.0,2.44948974278,4.8,1.46969384567,1.5625,0.75570745001,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127
0.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,44.0,38.0,17.0,192,,,2.04017951386,0.120179314695,2.09633215717,0.0939506378145,0.486181818182,0.00373723723474,0.0,2.44948974278,4.8,1.46969384567,1.825,1.0219466718,2.8,1.46969384567,3.0,0.707990112925,0.645331440337,0.611030973092,0.603143271607,0.600543476214
0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,193,2.01891008547,0.0277940596225,,,2.1345653631,0.117489185011,0.521,0.0325269119346,0.0,2.44948974278,4.8,1.46969384567,2.0,1.3416407865,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
32.0,28.0,31.0,29.0,4.0,0.0,5.0,8.0,3.0,1.0,1.0,5.0,74.0,14.0,36.0,38.0,34.0,6.0,12.0,12.0,71.0,4.0,98.0,148.0,83.0,2.0,1.0,2.0,0.0,340.0,158.0,590.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,66.0,94.0,55.0,194,1.95991670655,0.135778314132,1.96500685203,0.150737754818,1.99275079,0.128425553661,0.533147540984,0.040006284779,0.0,2.44948974278,4.8,1.46969384567,1.575,0.787003811935,2.8,1.46969384567,4.0,0.662617914035,0.615145436774,0.601277852857,0.600135648336,0.600005722953
5.0,0.0,5.0,0.0,17.0,0.0,17.0,34.0,17.0,0.0,5.0,5.0,20.0,0.0,6.0,12.0,0.0,0.0,0.0,2.0,34.0,0.0,30.0,42.0,7.0,2.0,0.0,1.0,2.0,132.0,36.0,142.0,8.0,6.0,0.0,0.0,8.0,3.0,0.0,8.0,11.0,1.0,195,2.03480529382,0.0658071315348,2.0110938527,0.0740963641797,2.00468525499,0.0827374166798,0.540722222222,0.0343782966994,0.0,2.44948974278,4.8,1.46969384567,1.7,1.0295630141,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878
3.0,0.0,3.0,0.0,63.0,0.0,94.0,136.0,35.0,2.0,30.0,45.0,42.0,4.0,6.0,24.0,0.0,0.0,0.0,0.0,53.0,0.0,75.0,101.0,42.0,2.0,0.0,2.0,0.0,340.0,134.0,582.0,38.0,54.0,6.0,24.0,34.0,6.0,0.0,3.0,7.0,0.0,196,2.08798851005,0.146158945223,2.12995517551,0.204237888505,2.05898295505,0.142538458651,0.527336065574,0.034871335087,0.0,2.44948974278,4.8,1.46969384567,1.8375,1.19837129054,2.8,1.46969384567,4.0,0.660255632312,0.613541197259,0.600919150443,0.600075273509,0.600002130344
17.0,7.0,7.0,1.0,45.0,0.0,63.0,109.0,37.0,3.0,19.0,31.0,30.0,2.0,24.0,24.0,4.0,0.0,2.0,4.0,59.0,0.0,78.0,106.0,50.0,9.0,3.0,5.0,8.0,340.0,134.0,608.0,16.0,24.0,8.0,10.0,20.0,18.0,0.0,31.0,37.0,27.0,197,2.06398444383,0.153618615484,1.95885399612,0.0985874338422,2.05274886051,0.142112628597,0.529450819672,0.0365818423245,0.0,2.44948974278,4.8,1.46969384567,1.775,1.10651479882,2.8,1.46969384567,4.0,0.647108955277,0.608360958692,0.600373672246,0.600020661108,0.600000324588
23.0,8.0,27.0,7.0,37.0,0.0,68.0,60.0,27.0,0.0,14.0,36.0,42.0,0.0,12.0,50.0,12.0,0.0,4.0,12.0,68.0,0.0,94.0,88.0,80.0,13.0,0.0,4.0,12.0,360.0,198.0,624.0,8.0,8.0,4.0,2.0,16.0,33.0,0.0,43.0,50.0,34.0,198,2.03543293504,0.035200395177,2.03695999911,0.0346064994581,2.03131499773,0.0364792868316,0.528891304348,0.0378436303645,0.0,2.44948974278,4.8,1.46969384567,1.7,1.00498756211,2.8,1.46969384567,4.0,0.648074069841,0.609119934892,0.600523776088,0.600039797097,0.600001018082
34.0,10.0,23.0,10.0,32.0,0.0,54.0,52.0,20.0,0.0,6.0,30.0,30.0,0.0,20.0,40.0,14.0,0.0,4.0,26.0,60.0,0.0,84.0,74.0,78.0,14.0,0.0,8.0,17.0,360.0,198.0,624.0,6.0,6.0,0.0,0.0,8.0,46.0,0.0,70.0,72.0,40.0,199,2.01979710589,0.0345533786123,2.02720547058,0.0360155935638,2.02173330314,0.0348358613554,0.523666666667,0.0383086877295,0.0,2.44948974278,4.8,1.46969384567,1.675,0.958840445538,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395
0.0,0.0,0.0,1.0,127.0,0.0,144.0,237.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,12.0,10.0,4.0,0.0,1.0,1.0,336.0,222.0,528.0,104.0,112.0,0.0,58.0,176.0,2.0,0.0,2.0,1.0,4.0,200,2.18382788771,0.0294036770542,2.23068972491,0.0267748619191,2.20078834624,0.038627130684,0.502311594203,0.0171569062127,0.0,2.44948974278,4.8,1.46969384567,2.1375,1.42954319627,2.8,1.46969384567,4.0,0.70156076002,0.641225146502,0.609362935988,0.602487399353,0.600387664303
9.0,0.0,1.0,0.0,12.0,0.0,11.0,10.0,5.0,2.0,0.0,3.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0,4.0,11.0,0.0,18.0,10.0,14.0,6.0,1.0,0.0,2.0,76.0,36.0,62.0,0.0,4.0,0.0,0.0,2.0,17.0,0.0,11.0,7.0,13.0,201,2.03001080948,0.058645404714,2.05268053112,0.0562996621942,2.05497825128,0.0555502363138,0.51145,0.034643866701,0.0,2.44948974278,4.8,1.46969384567,1.73333333333,1.03064165558,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272
