ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set
D-1394,Clonidine,-4.5750926813,-4.5180933587,-4.5180933587,-4.3935294476,Clc1cccc(Cl)c1NC=1NCCN=1,-4.497726,Tr
D-1395,Clozapine,-4.5185455196,-4.5062474913,-4.5062475617,-4.6784814766,Clc1cc2NC(N3CCN(CC3)C)=C3C(=Nc2cc1)C=CC=C3,-4.5100002,Tr
D-1396,Codeine,-4.7905956464,-4.7875154694,-4.7875154413,-4.9170283949,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC)cc3)C=CC2O,-4.2800002,Tr
D-1398,Cycloserine,-5.0053888888,-5.1595068234,-5.1595068145,-5.6663473984,O1NC(=O)C(N)C1,-5.4400001,Tr
D-1401,Danazol,-4.296701113,-4.6488599913,-4.648859974,-4.4802555292,o1ncc2C[C@]3([C@H]4[C@@H]([C@H]5CC[C@](O)(C#C)[C@@]5(CC4)C)CCC3=Cc12)C,-4.561461,Tr
D-1406,Dextromethorphan,-4.6232058236,-4.4941264394,-4.4941264388999995,-4.7625966448,O(C)c1cc2C34C(C(N(CC3)C)Cc2cc1)CCCC4,-4.7399998,Tr
D-1407,Diazepam,-4.3202436812,-4.4288361087,-4.4288360912,-4.355054997,Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2)cc1,-4.3899999,Tr
D-1408,Diclofenac,-5.170961102,-5.1106342352,-5.110634234,-5.0755124765,Clc1cccc(Cl)c1Nc1ccccc1CC(O)=O,-4.460681,Tr
D-1410,Diflunisal,-4.7533898858,-4.8698317693,-4.8698317711,-4.688269682900001,Fc1cc(F)ccc1-c1cc(C(O)=O)c(O)cc1,-4.7399998,Tr
D-1411,Digoxin,-4.401266644200001,-4.8418330948,-4.8418330933,-4.500058501,O1CC(=CC1=O)C1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C,-5.6316042,Tr
D-1412,Diltiazem,-4.7673573383,-4.6164265467000005,-4.6164265278,-4.6680515252,S1c2c(N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2,-4.4043612,Tr
D-1417,Domperidone,-5.381271003999999,-5.1371101259,-5.1371101133999995,-5.329675507799999,Clc1cc2NC(=O)N(c2cc1)C1CCN(CC1)CCCN1c2c(NC1=O)cccc2,-5.4099998,Tr
D-1419,Efavirenz,-4.5576463016,-3.8386100051,-3.838609988,-3.9505705002,Clc1cc2c(NC(O[C@]2(C#CC2CC2)C(F)(F)F)=O)cc1,-4.0500002,Tr
D-1420,Emetine,-5.0570072561,-5.1156716872,-5.1156716852,-4.8057136372,O(C)c1cc2c(cc1OC)CCN[C@@H]2C[C@H]1C[C@@H]2N(C[C@@H]1CC)CCc1cc(OC)c(OC)cc12,-5.6900001,Tr
D-1422,Enalaprilat,-6.067286279299999,-5.8617013913,-5.8617014013999995,-5.964189770499999,OC(=O)[C@@H]1N(CCC1)C(=O)[C@@H](N[C@H](CCc1ccccc1)C(O)=O)C,-5.880000099999999,Tr
D-1427,Exemestane,-4.2841822588,-4.1317332582,-4.1317332185,-4.1007012743,O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C(=CC(=O)C=C1)C(C3)=C)C,-4.329999900000001,Tr
D-1428,Ephedrine; Pseudoephedrine,-4.9722445851,-4.670765547699999,-4.6707655343,-4.5909642445,OC(C(NC)C)c1ccccc1,-4.9899998,Tr
D-1431,Ethionamide,-4.6900289129,-4.371394792,-4.3713947898,-4.3094517714,S=C(N)c1cc(ncc1)CC,-4.4000001,Tr
D-1434,Etoricoxib,-4.3092401626,-4.3657191328,-4.3657191334,-4.328172918,Clc1cc(c(nc1)-c1ccc(nc1)C)-c1ccc(S(=O)(=O)C)cc1,-4.2800002,Tr
D-1436,Felodipine,-5.58062636,-5.3459522823,-5.3459522838,-5.4597525637,Clc1c(cccc1Cl)C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)C,-4.640985,Tr
D-1437,Fenoprofen,-4.5112058135,-4.9006131969,-4.9006131956,-4.572645607,O(c1cc(ccc1)C(C(O)=O)C)c1ccccc1,-4.9499998,Tr
D-1441,Fluconazole,-4.5178008937000005,-4.3339747155,-4.3339746988,-4.4173430357,Fc1cc(F)ccc1C(O)(Cn1ncnc1)Cn1ncnc1,-4.5524945,Tr
D-1442,Fluoxetine,-4.5848876834,-4.6563592643,-4.6563592576,-4.4946952473,O(C(CCNC)c1ccccc1)c1ccc(cc1)C,-4.5500002,Tr
D-1443,Fluparoxan (GR50360A),-4.9293159156,-4.8836050873,-4.8836050958,-4.7936434512,Fc1c2O[C@@H]3[C@H](Oc2ccc1)CNC3,-3.729485,Tr
D-1444,Flupenthixol,-4.6689567748,-4.8756798019,-4.875679804700001,-5.1971784259,S1c2c(cc(cc2)C(F)(F)F)\C(\c2c1cccc2)=C/CCN1CCN(CC1)CCO,-4.8899999,Tr
D-1445,Flutamide (FLT),-4.3410376545,-4.5402518189,-4.5402518374000005,-4.3691010467,FC(F)(F)c1cc(NC(=O)C(C)C)ccc1N(O)O,-4.3200002,Tr
D-1446,Fluvastatin,-5.4322632175,-5.2363073618,-5.2363073604000006,-5.2856733007,Fc1ccc(cc1)-c1c2c(n(C(C)C)c1\C=C\[C@H](O)C[C@H](O)CC(O)=O)cccc2,-5.6999998,Tr
D-1450,Gancyclovir,-4.7518648314,-5.1206045937999995,-5.1206045941000005,-4.7764492522,O=C1NC(=Nc2n(cnc12)COC(CO)CO)N,-6.1012278,Tr
D-1452,Glipizide,-5.1475207561000005,-4.7744463487,-4.7744463586000006,-4.6131458546,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)CCNC(=O)c1ncc(nc1)C,-4.7199998,Tr
D-1453,Glutaminic Acid,-6.2473002963,-6.2010980603,-6.2010979173,-6.112944521499999,OC(=O)C(N)CCC(O)=O,-6.0700002,Tr
D-1454,Grepafloxacin HCl,-5.1247202135,-4.9319097875999995,-4.9319098287,-5.0018197867000005,Fc1c(c2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(NCC1)C)C,-4.8899999,Tr
D-1455,Griseofulvin,-7.242712945599999,-6.7503913196,-6.750391291900001,-7.2318234258,Clc1c2O[C@]3([C@@H](CC(=O)C=C3OC)C)C(=O)c2c(OC)cc1OC,-4.305562999999999,Tr
D-1456,Guanabenz,-4.3837094763,-4.7320468659,-4.7320468444,-4.2404901169,Clc1cccc(Cl)c1C=NN=C(N)N,-4.329999900000001,Tr
D-1457,Guanoxan,-4.8402889867,-4.9028170639,-4.9028170618,-4.7725424751,O1c2c(OCC1C\N=C(\N)/N)cccc2,-4.8200002,Tr
D-1458,Haloperidol,-4.9061591536,-4.5728347100999995,-4.5728347265,-4.9055603715,Clc1ccc(cc1)C1(O)CCN(CC1)CCCC(=O)c1ccc(F)cc1,-4.71,Tr
D-1461,Hydrocortisone,-4.8943973302999995,-5.0225162783999995,-5.0225162572,-4.9161352943,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(C[C@@H]3O)C)CCC2=C1)C,-4.54,Tr
D-1462,Ibuprophen,-4.6635613102999995,-4.962650755,-4.9626507835,-4.7070434266,OC(=O)C(C)c1ccc(cc1)CC(C)C,-4.3433752,Tr
D-1463,Ibuproxam,-4.5659080069,-4.5912962059,-4.5912961543,-4.5220522988,O=C(NO)C(C)c1ccc(cc1)CC(C)C,-4.630000099999999,Tr
D-1464,Imatinib,-5.705436754,-5.5737970764,-5.5737970752,-5.7301356083,O=C(Nc1cc(Nc2nc(ccn2)-c2cccnc2)c(cc1)C)c1ccc(cc1)CN1CCN(CC1)C,-5.3899999,Tr
D-1466,Indinavir,-5.565971355199999,-5.7192709102,-5.7192709086,-5.4204216831,O[C@@H]1Cc2c(cccc2)[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1,-5.6900001,Tr
D-1469,Isoxicam,-4.7621834063,-5.0655709355,-5.0655709522,-4.7505432316,S1(=O)(=O)N(C)C(=C(O)Nc2noc(c2)C)C(=O)c2c1cccc2,-4.6100001,Tr
D-1470,Isradipine,-4.1729589857,-4.0226086035,-4.0226086181,-4.1120798517,o1nc2c(n1)cccc2C1C(C(OC(C)C)=O)=C(NC(C)=C1C(OC)=O)C,-4.0500002,Tr
D-1472,Ketanserin,-5.0396147525,-4.625327509,-4.6253275188,-4.870441673,Fc1ccc(cc1)C(=O)C1CCN(CC1)CCN1C(=O)c2c(NC1=O)cccc2,-4.4400001,Tr
D-1475,Ketorolac,-5.1137577032,-4.9474115707,-4.9474115672000005,-4.5646469708,OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,-5.369999900000001,Tr
D-1477,Labetalol,-5.1671278129000004,-5.5170307024000005,-5.5170306587999995,-5.5141393208,Oc1ccc(cc1C(=O)N)C(O)CNC(CCc1ccccc1)C,-4.895062,Tr
D-1478,Lamivudine,-5.3190545858,-5.5357885865,-5.5357885836000005,-5.6460968428,S1C[C@H](O[C@H]1CO)N1C=CC(=NC1=O)N,-5.420000099999999,Tr
D-1483,Lidocaine,-4.2603819776,-4.4726805227,-4.472680529100001,-4.2562979125,O=C(Nc1c(cccc1C)C)CN(CC)CC,-4.73,Tr
D-1485,Lisinopril,-6.5884089134,-6.3610209035,-6.361020966799999,-6.5232846309,OC(=O)[C@@H]1N(CCC1)C(=O)[C@@H](N[C@@H](CCc1ccccc1)C(O)=O)CCCCN,-6.6599998,Tr
D-1487,Lomefloxacin,-4.9473516701,-4.9818199764,-4.9818200206,-4.8511801619999995,Fc1c2N(C=C(C(O)=O)C(=O)c2cc(F)c1N1CC(NCC1)C)CC,-4.8000002,Tr
D-1488,Loperamide HCl,-5.2858251292,-4.9197035616,-4.9197035727,-4.7198799495,Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,-4.9699998,Tr
D-1491,Lobucavir,-6.106048462,-6.0708848172000005,-6.0708848151999995,-6.0559731498,O=C1NC(=Nc2n(cnc12)C1[C@H](C[C@@H]1CO)CO)N,-6.0599999,Tr
D-1493,Losartan,-4.8161444233,-5.4289471132000005,-5.428947072300001,-4.8677230264,Clc1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1CO)CCCC,-6.0727587,Tr
D-1494,Lovastatin,-4.9520483294,-4.710877684,-4.7108776938,-5.2031785118,O1C(CC(O)CC1=O)CCC1C2C(=CC(CC2OC(=O)C(CC)C)C)C=CC1C,-4.8400002,Tr
D-1495,Loxoprofen,-4.5547740910000005,-5.005945217,-5.005945179599999,-4.5351669018,O=C1CCCC1Cc1ccc(cc1)C(C(O)=O)C,-4.3499999,Tr
D-1496,Mebendazole,-5.1260248888,-5.1381908681,-5.1381908438,-5.2738184524000005,O(C(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c1ccccc1)C,-4.5100002,Tr
D-1497,Mefenamic acid,-4.7981960606,-4.9298743593,-4.929874355,-4.7013416111,OC(=O)c1ccccc1Nc1cccc(C)c1C,-4.75,Tr
D-1498,Meloxicam,-4.7000278943,-4.9984806939999995,-4.9984806897,-4.8121868256,s1c(cnc1N/C(/O)=C/1\N(S(=O)(=O)c2c(cccc2)C\1=O)C)C,-4.7058601,Tr
D-1500,Metformin HCl,-4.6654355480000005,-4.9807048616000005,-4.9807048497,-4.8294698218,N(C(N=C(N)N)=N)(C)C,-5.5154095000000005,Tr
D-1502,Methotrexate,-6.8455048838,-6.7048108115,-6.7048108164,-6.9567138987,OC(=O)CC[C@H](NC(=O)c1ccc(N(Cc2nc3c(nc(nc3N)N)nc2)C)cc1)C(O)=O,-6.4000001,Tr
D-1504,Methylprednisolone,-4.4779813636000005,-4.3789859368,-4.3789859341,-4.4822798372,O=C1C=C2[C@@]([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C,-5.1161518,Tr
D-1506,Metoclopramide,-4.5479855179,-4.5980491668,-4.5980491738,-4.6946847084,Clc1cc(C(=O)NCCN(CC)CC)c(OC)cc1N,-4.6500001,Tr
D-1507,Metolazone,-6.119376926,-5.4670662516999995,-5.467066244600001,-5.892418097999999,Clc1cc2N[C@H](N(c3ccccc3C)C(=O)c2cc1S(=O)(=O)N)C,-5.304920200000001,Tr
D-1509,Minoxidil,-5.1065414968,-5.2359552769999995,-5.2359552297,-5.0426468789,ON1C(N)=CC(=NC1=N)N1CCCCC1,-5.0,Tr
D-1510,Morphine,-5.2473313202,-5.2329075883,-5.2329074683,-5.375663314400001,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O,-5.0999999,Tr
D-1512,Nelfinavir,-5.675798696599999,-6.0520921492,-6.0520922638,-5.8753791261,S(C[C@H](NC(=O)c1cccc(O)c1C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,-6.1500001,Tr
D-1513,Netivudine (882C87),-4.4430582776,-4.668081372,-4.6680813719,-4.572832344,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1N1C=C(C#CC)C(=O)NC1=O,-5.1687455,Tr
D-1515,Nicardipine,-5.8748316128999996,-5.5185996979,-5.5185997351,-5.971115404,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1cc(N(O)O)ccc1)CCN(Cc1ccccc1)C,-4.9305754,Tr
D-1516,Nicotine,-4.6330323451,-4.1925849551,-4.192584958299999,-4.4950885694,n1cc(ccc1)C1N(CCC1)C,-4.3899999,Tr
D-1517,Nifedipine,-4.6595068862,-4.6519284107,-4.6519284114,-4.6624877735000005,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1ccccc1N(O)O)C,-4.3319983,Tr
D-1518,Nisoldipine,-5.082821848,-4.6005197588,-4.6005197597,-4.7580389998,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1ccccc1N(O)O)CC(C)C,-4.6999998,Tr
D-1519,Nitrendipine,-5.9767813543,-5.3401849822,-5.3401849799,-5.3205349918,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1cc(N(O)O)ccc1)CC,-4.6200309,Tr
D-1522,Ofloxacin,-4.6579131727,-4.761968801,-4.7619687861,-4.4801456192,Fc1cc2c3N(C=C(C(O)=O)C2=O)C(COc3c1N1CCN(CC1)C)C,-4.7915874,Tr
D-1523,Olopatadine,-4.6439778698000005,-4.9704572374,-4.970457247,-4.8125706201,O1Cc2c(cccc2)/C(/c2cc(ccc12)CC(O)=O)=C/CCN(C)C,-5.0100002,Tr
D-1525,Omeprazole,-4.254716621,-4.5225020061,-4.5225019965,-4.2111770971,S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2cc(OC)ccc2n1,-4.2600002,Tr
D-1528,Ouabain,-6.0085861785,-5.904082765,-5.904082771000001,-5.765807667100001,O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@@H]([C@@]4(CO)[C@@](O)(C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C[C@H]4O)CC3)[C@H](O)C[C@]12C,-6.9593034,Tr
D-1529,Oxazepam,-5.1774691269,-5.0032927117,-5.003292722099999,-5.0490685977,Clc1cc2c(NC(=O)C(O)N=C2c2ccccc2)cc1,-3.9282689,Tr
D-1531,Oxaprozin,-5.0471342827,-4.994986185899999,-4.9949861567000005,-5.0271969216,o1c(c(nc1CCC(O)=O)-c1ccccc1)-c1ccccc1,-4.48,Tr
D-1533,Papaverine (PAP),-4.6651171879,-4.3209402644,-4.320940262300001,-4.5736998765,O(C)c1cc(ccc1OC)Cc1nccc2c1cc(OC)c(OC)c2,-4.4499998,Tr
D-1535,Pentoxifylline,-4.356047274100001,-4.1903582254,-4.1903582257,-4.2025698054000005,O=C1N(CCCCC(=O)C)C(=O)N(c2ncn(c12)C)C,-4.1799998,Tr
D-1536,Pefloxacin,-4.6990183993,-4.6410859252,-4.6410859194,-4.6231557514,Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCN(CC1)C,-4.5999999,Tr
D-1538,Phenobarbital,-4.670939815400001,-4.7977554102,-4.7977553809,-4.659968584,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-4.630000099999999,Tr
D-1542,Pindolol,-5.190842589,-5.2367890446,-5.2367890692,-5.1049978514,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,-4.4148674,Tr
D-1544,Piroxicam,-4.6939083165,-4.9762124605,-4.9762124517,-4.6383579001,S1(=O)(=O)N(C)C(C(=O)Nc2ncccc2)=C(O)c2c1cccc2,-4.4490995,Tr
D-1547,Practolol,-5.6083191962,-5.1038830875,-5.1038831135,-5.119700967,O(CC(O)CNC(C)C)c1ccc(NC(=O)C)cc1,-5.619999900000001,Tr
D-1548,Pravastatin,-5.7828293355,-5.7265352047,-5.726535216599999,-5.8344099753,O(C(=O)C(CC)C)[C@H]1[C@@H]2C(=C[C@H](O)C1)C=C[C@@H](C)[C@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O,-5.869999900000001,Tr
D-1549,Prazocin,-5.1633860414,-4.8731879637999995,-4.8731879644,-4.7461035642,Clc1ccoc1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,-4.8899999,Tr
D-1550,Pranoprofen; pyranoprofen,-4.5422830124,-4.9860448617,-4.9860448623,-4.8215513624,O1c2c(cc(cc2)C(C(O)=O)C)Cc2cccnc12,-4.3899999,Tr
D-1551,Prednisolone,-5.1053100024,-4.9543290764,-4.9543290494,-4.9233705554,OC1[C@H]2[C@H]([C@@H]3CC[C@](O)(C(=O)CO)[C@]3(C1)C)CCC1=CC(=O)C=C[C@@]12C,-5.369999900000001,Tr
D-1554,Progesterone,-4.4766784103,-4.4076286303,-4.4076285612,-4.3791859532999995,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CCC2=C1)C,-4.2800002,Tr
D-1555,Promazine,-4.7598155356,-4.6629019202999995,-4.6629019287,-4.6919723904,S1c2c(N(c3c1cccc3)CCCN(C)C)cccc2,-4.380000099999999,Tr
D-1556,Promethazine,-5.2596705189,-5.512430708999999,-5.5124306882,-5.3678105145999995,S1c2c(N(c3c1cccc3)CC(N(C)C)C)cccc2,-3.7777722000000002,Tr
D-1557,Propylthiouracil (PTU),-4.1790177399,-4.5164475476,-4.5164475436,-4.5496999441,S=C1NC(=CC(=O)N1)CCC,-4.1700001,Tr
D-1559,Pyrimethamine,-4.6332058904,-4.4433466238,-4.4433466334,-4.5335507342,Clc1ccc(cc1)-c1c(nc(nc1N)N)CC,-4.23,Tr
D-1560,Quinidine,-4.7123173052,-4.7902480493,-4.7902480105,-4.664451190299999,O(C)c1cc2c(nccc2C(O)[C@@H]2[N@@]3C[C@@H]([C@H](C2)CC3)C=C)cc1,-4.6799998,Tr
D-1562,Raloxifene HCl,-5.6419446239,-5.7821431983,-5.7821431985,-5.8313766935,s1c2c(ccc(O)c2)c(C(=O)c2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1,-5.7227535000000005,Tr
D-1565,Remikiren (Ro 42-5892),-5.2370683882,-5.3898613563,-5.3898613619,-5.628383899299999,S(=O)(=O)(C(C)(C)C)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1[nH]cnc1)C(=O)N[C@@H]([C@@H](O)[C@H](O)C1CC1)CC1CCCCC1,-6.1300907,Tr
D-1567,Reserpine,-5.3728854373,-5.3310741714,-5.331074088399999,-5.1465887265,O(C)c1c(OC)cc(cc1OC)C(O[C@@H]1C[C@H]2[C@H](C[C@H]3N(CCc4c5c([nH]c34)cc(OC)cc5)C2)[C@H](C(OC)=O)[C@H]1OC)=O,-5.369999900000001,Tr
D-1569,Rifabutin,-5.2382287901,-5.0218394651,-5.0218394618,-5.100544607200001,O1c2c3c4c(c(O)c2C)C(=O)C(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)\C=C\O[C@]1(C)C3=O)/C)=C1NC2(N=C14)CCN(CC2)CC(C)C,-5.02,Tr
D-1570,Rifampicin,-4.6992263723,-4.8140039283,-4.8140039462,-4.8888199315,O1c2c3c4c(c(O)c2C)C(O)=C(NC(=O)C(=CC=C[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@@H](C)[C@@H](OC(=O)C)[C@H](C)[C@H](OC)C=CO[C@]1(C)C3=O)C)\C(=C\NN1CCN(CC1)C)\C4=O,-5.399786,Tr
D-1574,Rofecoxib,-4.3845744905,-4.5416783057,-4.541678305,-4.3249712043,S(=O)(=O)(N)c1ccc(cc1)C=1COC(=O)C=1c1ccccc1,-4.619999900000001,Tr
D-1579,Saquinavir,-5.9365761818,-6.048751656,-6.0487516389,-6.2370809251,OC(C(NC(=O)C(NC(=O)c1nc2c(cc1)cccc2)CC(=O)N)Cc1ccccc1)CN1CC2C(CC1C(=O)NC(C)(C)C)CCCC2,-6.2800002,Tr
D-1583,Simvastatin,-4.9062640175,-4.6389650193000005,-4.638965016,-4.8791256877,O1[C@@H](C[C@H](O)CC1=O)CC[C@H]1[C@H]2C(=C[C@H](C[C@H]2OC(=O)C(CC)(C)C)C)C=C[C@H]1C,-5.170000099999999,Tr
D-1584,Sorivudine (BVaraU),-5.8060583652,-5.4717419644000005,-5.4717420063999995,-5.983649224600001,Br\C=C\C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)NC1=O,-5.3899999,Tr
D-1585,Sotalol,-5.5649200718,-5.2580856078,-5.2580856084,-5.260250544,S(=O)(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C,-5.54,Tr
D-1586,Sparfloxacin (SPX),-4.9419283849,-5.2158356926,-5.2158356882,-4.6888641887,Fc1c(N2C[C@H](N[C@H](C2)C)C)c(F)c2N(C=C(C(O)=O)C(=O)c2c1N)C1CC1,-4.7784066,Tr
D-1587,Spironolactone,-4.4503429789,-4.2799552042,-4.2799552049,-4.3842545528,O(C)c1cc2c(nccc2[C@@H](O)[C@H]2N3C[C@H]([C@@H](C2)CC3)C=C)cc1,-4.5008955,Tr
D-1588,Stavudine (d4T),-4.5028491425,-4.4468772188,-4.4468772509,-4.6075486545999995,O1[C@@H](C=C[C@@H]1N1C=C(C)C(=O)NC1=O)CO,-5.3483939000000005,Tr
D-1590,Sulfamethizole,-4.813751346,-4.9058190895,-4.9058190851,-4.7577964634,s1c(nnc1NS(=O)(=O)c1ccc(N)cc1)C,-5.8393164,Tr
D-1595,Sulfisoxazole,-4.8830950119,-4.8903497495999995,-4.8903497506999996,-4.9667993635,S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1,-4.77,Tr
D-1598,Sumatriptan,-5.585925467999999,-6.2737636501,-6.2737636473,-6.1459990713999995,S(=O)(=O)(NC)Cc1cc2c([nH]cc2CCN(C)C)cc1,-5.6828975999999995,Tr
D-1599,Tacrolimus,-5.1595470533,-4.9729027679,-4.9729027641000005,-5.3621533142,O1[C@H](/C(=C/[C@H]2C[C@@H](OC)[C@H](O)CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](\C=C(\C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)/C)CC=C,-5.1500001,Tr
D-1601,Tamoxifen,-5.0260208338,-4.9760058307,-4.9760058273,-4.9746787426,O(CCN(C)C)c1ccc(cc1)\C(=C(/CC)\c1ccccc1)\c1ccccc1,-4.3221111,Tr
D-1603,Telmisartan,-4.7588474086,-4.7944286738,-4.7944286655,-4.7490984745,OC(=O)c1ccccc1-c1ccc(cc1)Cn1c2c(nc1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C,-4.7609281999999995,Tr
D-1604,Tenidap,-4.500945426,-4.6115103957,-4.6115103807999995,-4.5644942929,Clc1cc2c(n(C(=O)N)c(O)c2C(=O)c2sccc2)cc1,-4.3103647,Tr
D-1609,Testosterone,-4.4350944242,-4.67393803,-4.673938012,-4.3839523728,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](O)[C@]4(CC3)C)CCC2=C1)C,-4.3000002,Tr
D-1611,Thalidomide,-4.6433573762,-4.8438778994,-4.8438778824,-4.5858352464,O=C1NC(=O)CCC1N1C(=O)c2c(cccc2)C1=O,-4.6999998,Tr
D-1612,Tiacrilast (Ro 22-3747),-4.2097005163,-3.9154991271,-3.9154991273000004,-3.9863965379,S(C)c1cc2c(N=CN(\C=C\C(O)=O)C2=O)cc1,-4.8999872,Tr
D-1613,Tiaprofenic Acid,-4.4657652923,-4.8294216861,-4.8294216833,-4.6859810215,s1c(ccc1C(C(O)=O)C)C(=O)c1ccccc1,-4.4099998,Tr
D-1615,Tinidazole,-4.7541343787,-4.6340033027,-4.6340033042,-4.8773138141,S(=O)(=O)(CCn1c(ncc1N(O)O)C)CC,-4.52,Tr
D-1618,Tolmetin,-4.873356310899999,-4.9408338056,-4.9408338117,-4.797565653,OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C,-5.0900002,Tr
D-1623,Trazodone,-4.6834947231,-4.5197973399,-4.5197974126,-4.5446507354,Clc1cc(N2CCN(CC2)CCCN2N=C3N(C=CC=C3)C2=O)ccc1,-4.619999900000001,Tr
D-1624,Triazolam,-4.405417843,-4.7905248192,-4.7905248982,-4.3284801182,Clc1ccccc1C1=NCc2n(-c3c1cc(Cl)cc3)c(nn2)C,-4.5500002,Tr
D-1626,Trimethoprim,-4.7584050257,-4.6698116767,-4.6698116769,-4.73328233,O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,-4.2452402000000005,Tr
D-1627,Trovafloxacin,-4.7661655494,-5.0763955989,-5.0763955967,-4.8563728667,Fc1cc(F)ccc1N1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N1C[C@@H]2[C@H](C1)C2N,-4.52,Tr
D-1628,Valacyclovir,-5.680157415599999,-5.8524406072,-5.8524406097,-5.6567049758,O=C1N=C(Nc2n(cnc12)COCCOC(=O)[C@@H](N)C(C)C)N,-5.7199998,Tr
D-1629,Valproic acid,-4.3306464661,-4.6375574652,-4.6375574749,-4.2060737931,OC(=O)C(CCC)CCC,-4.3200002,Tr
D-1630,Valsartan,-6.0255301138999995,-5.9284340499,-5.9284340545,-6.2223951671,OC(=O)[C@@H](N(Cc1ccc(cc1)-c1ccccc1-c1[nH]nnn1)C(=O)CCCC)C(C)C,-6.2600002,Tr
D-1632,Warfarin,-4.5565608058,-4.6833078574,-4.6833078567,-4.5169192415,O1c2c(cccc2)C(O)=C(C(CC(=O)C)c2ccccc2)C1=O,-4.424590599999999,Tr
D-1634,Yohimbine (YOH),-4.8776015957,-5.3084646046,-5.3084645985000005,-5.0524697241,OC1CCC2C(CC3N(C2)CCc2c3[nH]c3c2cccc3)C1C(OC)=O,-4.8099999,Tr
D-1635,Zaltoprofen,-4.5314677595,-5.0040388053,-5.0040387863,-4.732530634,S1c2c(cccc2)C(=O)Cc2cc(ccc12)C(C(O)=O)C,-4.4000001,Tr
